Source IP,Destination IP,Source Port,Destination Port,Protocol,Timestamp,SYN Flag Count,ACK Flag Count,Label
172.16.0.5,192.168.50.1,61377,17607,6,2018-12-01 13:30:30.889124,0,1,Syn
172.16.0.5,192.168.50.1,15479,15479,6,2018-12-01 13:30:30.889174,0,1,Syn
172.16.0.5,192.168.50.1,62821,62821,6,2018-12-01 13:30:30.889224,0,1,Syn
172.16.0.5,192.168.50.1,60145,60145,6,2018-12-01 13:30:30.889225,0,1,Syn
172.16.0.5,192.168.50.1,61954,61954,6,2018-12-01 13:30:30.889276,0,1,Syn
172.16.0.5,192.168.50.1,50448,50448,6,2018-12-01 13:30:30.889341,0,1,Syn
172.16.0.5,192.168.50.1,61378,60145,6,2018-12-01 13:30:30.889343,0,1,Syn
172.16.0.5,192.168.50.1,61379,55796,6,2018-12-01 13:30:30.890194,0,1,Syn
172.16.0.5,192.168.50.1,61380,48003,6,2018-12-01 13:30:30.890196,0,1,Syn
172.16.0.5,192.168.50.1,61381,48047,6,2018-12-01 13:30:30.890244,0,1,Syn
172.16.0.5,192.168.50.1,17274,17274,6,2018-12-01 13:30:30.890296,0,1,Syn
172.16.0.5,192.168.50.1,61382,8292,6,2018-12-01 13:30:30.890347,0,1,Syn
172.16.0.5,192.168.50.1,61383,11814,6,2018-12-01 13:30:30.890348,0,1,Syn
172.16.0.5,192.168.50.1,36552,36552,6,2018-12-01 13:30:30.890476,0,1,Syn
172.16.0.5,192.168.50.1,61384,45498,6,2018-12-01 13:30:30.890526,0,1,Syn
172.16.0.5,192.168.50.1,61385,45498,6,2018-12-01 13:30:30.890528,0,1,Syn
172.16.0.5,192.168.50.1,61386,19950,6,2018-12-01 13:30:30.890579,0,1,Syn
172.16.0.5,192.168.50.1,61387,18193,6,2018-12-01 13:30:30.891181,0,1,Syn
172.16.0.5,192.168.50.1,61388,53120,6,2018-12-01 13:30:30.891353,0,1,Syn
172.16.0.5,192.168.50.1,61389,6955,6,2018-12-01 13:30:30.891526,0,1,Syn
172.16.0.5,192.168.50.1,61390,31347,6,2018-12-01 13:30:30.891528,0,1,Syn
172.16.0.5,192.168.50.1,61391,57483,6,2018-12-01 13:30:30.891881,0,1,Syn
172.16.0.5,192.168.50.1,28663,28663,6,2018-12-01 13:30:30.891883,0,1,Syn
172.16.0.5,192.168.50.1,50953,50953,6,2018-12-01 13:30:30.891932,0,1,Syn
172.16.0.5,192.168.50.1,48024,48024,6,2018-12-01 13:30:30.891989,0,1,Syn
172.16.0.5,192.168.50.1,61392,4072,6,2018-12-01 13:30:30.891991,0,1,Syn
172.16.0.5,192.168.50.1,61393,64018,6,2018-12-01 13:30:30.892042,0,1,Syn
172.16.0.5,192.168.50.1,8632,8632,6,2018-12-01 13:30:30.892100,0,1,Syn
172.16.0.5,192.168.50.1,61394,27904,6,2018-12-01 13:30:30.892276,0,1,Syn
172.16.0.5,192.168.50.1,61395,7099,6,2018-12-01 13:30:30.892376,0,1,Syn
172.16.0.5,192.168.50.1,61396,36994,6,2018-12-01 13:30:30.892677,0,1,Syn
172.16.0.5,192.168.50.1,45103,45103,6,2018-12-01 13:30:30.892678,0,1,Syn
172.16.0.5,192.168.50.1,61397,58910,6,2018-12-01 13:30:30.892729,0,1,Syn
172.16.0.5,192.168.50.1,65216,65216,6,2018-12-01 13:30:30.893345,0,1,Syn
172.16.0.5,192.168.50.1,61398,4730,6,2018-12-01 13:30:30.893475,0,1,Syn
172.16.0.5,192.168.50.1,61399,35913,6,2018-12-01 13:30:30.893531,0,1,Syn
172.16.0.5,192.168.50.1,22894,22894,6,2018-12-01 13:30:30.893699,0,1,Syn
172.16.0.5,192.168.50.1,28332,28332,6,2018-12-01 13:30:30.893923,0,1,Syn
172.16.0.5,192.168.50.1,14147,14147,6,2018-12-01 13:30:30.894079,0,1,Syn
172.16.0.5,192.168.50.1,19511,19511,6,2018-12-01 13:30:30.894081,0,1,Syn
172.16.0.5,192.168.50.1,61400,19511,6,2018-12-01 13:30:30.894128,0,1,Syn
172.16.0.5,192.168.50.1,61401,19511,6,2018-12-01 13:30:30.894185,0,1,Syn
172.16.0.5,192.168.50.1,61402,26269,6,2018-12-01 13:30:30.894187,0,1,Syn
172.16.0.5,192.168.50.1,41400,41400,6,2018-12-01 13:30:30.894236,0,1,Syn
172.16.0.5,192.168.50.1,51723,51723,6,2018-12-01 13:30:30.894284,0,1,Syn
172.16.0.5,192.168.50.1,28576,28576,6,2018-12-01 13:30:30.894339,0,1,Syn
172.16.0.5,192.168.50.1,52318,52318,6,2018-12-01 13:30:30.894340,0,1,Syn
172.16.0.5,192.168.50.1,61403,33478,6,2018-12-01 13:30:30.894390,0,1,Syn
172.16.0.5,192.168.50.1,63248,2832,6,2018-12-01 13:30:30.894447,0,1,Syn
172.16.0.5,192.168.50.1,6651,6651,6,2018-12-01 13:30:30.894449,0,1,Syn
172.16.0.5,192.168.50.1,18958,18958,6,2018-12-01 13:30:30.894756,0,1,Syn
172.16.0.5,192.168.50.1,11793,11793,6,2018-12-01 13:30:30.895109,0,1,Syn
172.16.0.5,192.168.50.1,61404,32755,6,2018-12-01 13:30:30.895225,0,1,Syn
172.16.0.5,192.168.50.1,61405,8613,6,2018-12-01 13:30:30.895226,0,1,Syn
172.16.0.5,192.168.50.1,61406,40014,6,2018-12-01 13:30:30.895345,0,1,Syn
172.16.0.5,192.168.50.1,61407,40014,6,2018-12-01 13:30:30.895347,0,1,Syn
172.16.0.5,192.168.50.1,40014,40014,6,2018-12-01 13:30:30.895394,0,1,Syn
172.16.0.5,192.168.50.1,47989,47989,6,2018-12-01 13:30:30.895395,0,1,Syn
172.16.0.5,192.168.50.1,61408,15266,6,2018-12-01 13:30:30.895461,0,1,Syn
172.16.0.5,192.168.50.1,61409,36708,6,2018-12-01 13:30:30.895463,0,1,Syn
172.16.0.5,192.168.50.1,57183,57183,6,2018-12-01 13:30:30.895745,0,1,Syn
172.16.0.5,192.168.50.1,61410,43716,6,2018-12-01 13:30:30.895805,0,1,Syn
172.16.0.5,192.168.50.1,63973,63973,6,2018-12-01 13:30:30.895806,0,1,Syn
172.16.0.5,192.168.50.1,61411,54762,6,2018-12-01 13:30:30.895858,0,1,Syn
172.16.0.5,192.168.50.1,61412,26518,6,2018-12-01 13:30:30.895909,0,1,Syn
172.16.0.5,192.168.50.1,61413,24824,6,2018-12-01 13:30:30.895911,0,1,Syn
172.16.0.5,192.168.50.1,61414,14600,6,2018-12-01 13:30:30.896129,0,1,Syn
172.16.0.5,192.168.50.1,61415,48155,6,2018-12-01 13:30:30.896131,0,1,Syn
172.16.0.5,192.168.50.1,8782,8782,6,2018-12-01 13:30:30.896200,0,1,Syn
172.16.0.5,192.168.50.1,57643,57643,6,2018-12-01 13:30:30.896202,0,1,Syn
172.16.0.5,192.168.50.1,42170,42170,6,2018-12-01 13:30:30.896626,0,1,Syn
172.16.0.5,192.168.50.1,61416,41184,6,2018-12-01 13:30:30.896628,0,1,Syn
172.16.0.5,192.168.50.1,61417,61008,6,2018-12-01 13:30:30.897007,0,1,Syn
172.16.0.5,192.168.50.1,61418,47389,6,2018-12-01 13:30:30.897327,0,1,Syn
172.16.0.5,192.168.50.1,12782,12782,6,2018-12-01 13:30:30.897329,0,1,Syn
172.16.0.5,192.168.50.1,13525,13525,6,2018-12-01 13:30:30.897375,0,1,Syn
172.16.0.5,192.168.50.1,61419,52660,6,2018-12-01 13:30:30.897431,0,1,Syn
172.16.0.5,192.168.50.1,38736,38736,6,2018-12-01 13:30:30.897434,0,1,Syn
172.16.0.5,192.168.50.1,43652,43652,6,2018-12-01 13:30:30.897482,0,1,Syn
172.16.0.5,192.168.50.1,61420,4752,6,2018-12-01 13:30:30.897538,0,1,Syn
172.16.0.5,192.168.50.1,33357,33357,6,2018-12-01 13:30:30.897542,0,1,Syn
172.16.0.5,192.168.50.1,61421,38066,6,2018-12-01 13:30:30.897588,0,1,Syn
172.16.0.5,192.168.50.1,26353,26353,6,2018-12-01 13:30:30.897853,0,1,Syn
172.16.0.5,192.168.50.1,61422,57948,6,2018-12-01 13:30:30.898029,0,1,Syn
172.16.0.5,192.168.50.1,61423,41236,6,2018-12-01 13:30:30.898079,0,1,Syn
172.16.0.5,192.168.50.1,61424,61546,6,2018-12-01 13:30:30.898082,0,1,Syn
172.16.0.5,192.168.50.1,61425,30409,6,2018-12-01 13:30:30.898245,0,1,Syn
172.16.0.5,192.168.50.1,54038,54038,6,2018-12-01 13:30:30.898248,0,1,Syn
172.16.0.5,192.168.50.1,23156,23156,6,2018-12-01 13:30:30.898298,0,1,Syn
172.16.0.5,192.168.50.1,27086,27086,6,2018-12-01 13:30:30.898351,0,1,Syn
172.16.0.5,192.168.50.1,61426,11584,6,2018-12-01 13:30:30.898354,0,1,Syn
172.16.0.5,192.168.50.1,61427,1231,6,2018-12-01 13:30:30.898721,0,1,Syn
172.16.0.5,192.168.50.1,61428,57061,6,2018-12-01 13:30:30.899115,0,1,Syn
172.16.0.5,192.168.50.1,61429,21605,6,2018-12-01 13:30:30.899167,0,1,Syn
172.16.0.5,192.168.50.1,61430,45185,6,2018-12-01 13:30:30.899170,0,1,Syn
172.16.0.5,192.168.50.1,61431,45185,6,2018-12-01 13:30:30.899268,0,1,Syn
172.16.0.5,192.168.50.1,61432,19487,6,2018-12-01 13:30:30.899561,0,1,Syn
172.16.0.5,192.168.50.1,60118,60118,6,2018-12-01 13:30:30.899563,0,1,Syn
172.16.0.5,192.168.50.1,35425,35425,6,2018-12-01 13:30:30.899614,0,1,Syn
172.16.0.5,192.168.50.1,61433,2964,6,2018-12-01 13:30:30.900010,0,1,Syn
172.16.0.5,192.168.50.1,63045,2629,6,2018-12-01 13:30:30.900014,0,1,Syn
172.16.0.5,192.168.50.1,38037,38037,6,2018-12-01 13:30:30.900067,0,1,Syn
172.16.0.5,192.168.50.1,61434,2904,6,2018-12-01 13:30:30.900121,0,1,Syn
172.16.0.5,192.168.50.1,61435,13951,6,2018-12-01 13:30:30.900123,0,1,Syn
172.16.0.5,192.168.50.1,42535,42535,6,2018-12-01 13:30:30.900189,0,1,Syn
172.16.0.5,192.168.50.1,61650,1234,6,2018-12-01 13:30:30.900314,0,1,Syn
172.16.0.5,192.168.50.1,61436,1234,6,2018-12-01 13:30:30.900316,0,1,Syn
172.16.0.5,192.168.50.1,61437,42917,6,2018-12-01 13:30:30.900371,0,1,Syn
172.16.0.5,192.168.50.1,61438,33276,6,2018-12-01 13:30:30.900425,0,1,Syn
172.16.0.5,192.168.50.1,64205,64205,6,2018-12-01 13:30:30.900428,0,1,Syn
172.16.0.5,192.168.50.1,61439,55964,6,2018-12-01 13:30:30.900534,0,1,Syn
172.16.0.5,192.168.50.1,61440,21856,6,2018-12-01 13:30:30.901505,0,1,Syn
172.16.0.5,192.168.50.1,20523,20523,6,2018-12-01 13:30:30.901508,0,1,Syn
172.16.0.5,192.168.50.1,61441,65168,6,2018-12-01 13:30:30.901556,0,1,Syn
172.16.0.5,192.168.50.1,37046,37046,6,2018-12-01 13:30:30.901558,0,1,Syn
172.16.0.5,192.168.50.1,61442,64277,6,2018-12-01 13:30:30.901607,0,1,Syn
172.16.0.5,192.168.50.1,49302,49302,6,2018-12-01 13:30:30.901610,0,1,Syn
172.16.0.5,192.168.50.1,61443,31659,6,2018-12-01 13:30:30.901676,0,1,Syn
172.16.0.5,192.168.50.1,61444,42296,6,2018-12-01 13:30:30.901681,0,1,Syn
172.16.0.5,192.168.50.1,61445,14043,6,2018-12-01 13:30:30.901730,0,1,Syn
172.16.0.5,192.168.50.1,61446,56761,6,2018-12-01 13:30:30.901869,0,1,Syn
172.16.0.5,192.168.50.1,61447,10065,6,2018-12-01 13:30:30.902379,0,1,Syn
172.16.0.5,192.168.50.1,61448,18577,6,2018-12-01 13:30:30.902574,0,1,Syn
172.16.0.5,192.168.50.1,32099,32099,6,2018-12-01 13:30:30.902820,0,1,Syn
172.16.0.5,192.168.50.1,61449,44119,6,2018-12-01 13:30:30.902823,0,1,Syn
172.16.0.5,192.168.50.1,55420,55420,6,2018-12-01 13:30:30.902966,0,1,Syn
172.16.0.5,192.168.50.1,61450,58386,6,2018-12-01 13:30:30.902969,0,1,Syn
172.16.0.5,192.168.50.1,29157,29157,6,2018-12-01 13:30:30.903015,0,1,Syn
172.16.0.5,192.168.50.1,30395,30395,6,2018-12-01 13:30:30.903139,0,1,Syn
172.16.0.5,192.168.50.1,61451,39079,6,2018-12-01 13:30:30.903143,0,1,Syn
172.16.0.5,192.168.50.1,61452,26222,6,2018-12-01 13:30:30.903197,0,1,Syn
172.16.0.5,192.168.50.1,30405,30405,6,2018-12-01 13:30:30.903203,0,1,Syn
172.16.0.5,192.168.50.1,61453,14115,6,2018-12-01 13:30:30.903249,0,1,Syn
172.16.0.5,192.168.50.1,61454,45514,6,2018-12-01 13:30:30.903298,0,1,Syn
172.16.0.5,192.168.50.1,61455,26222,6,2018-12-01 13:30:30.903349,0,1,Syn
172.16.0.5,192.168.50.1,29008,29008,6,2018-12-01 13:30:30.903406,0,1,Syn
172.16.0.5,192.168.50.1,20288,20288,6,2018-12-01 13:30:30.903410,0,1,Syn
172.16.0.5,192.168.50.1,61456,19513,6,2018-12-01 13:30:30.903459,0,1,Syn
172.16.0.5,192.168.50.1,43051,43051,6,2018-12-01 13:30:30.903522,0,1,Syn
172.16.0.5,192.168.50.1,61457,54765,6,2018-12-01 13:30:30.903526,0,1,Syn
172.16.0.5,192.168.50.1,61458,61484,6,2018-12-01 13:30:30.903590,0,1,Syn
172.16.0.5,192.168.50.1,61459,6078,6,2018-12-01 13:30:30.903594,0,1,Syn
172.16.0.5,192.168.50.1,61460,40278,6,2018-12-01 13:30:30.903967,0,1,Syn
172.16.0.5,192.168.50.1,61461,24264,6,2018-12-01 13:30:30.904589,0,1,Syn
172.16.0.5,192.168.50.1,61462,16032,6,2018-12-01 13:30:30.904592,0,1,Syn
172.16.0.5,192.168.50.1,45809,45809,6,2018-12-01 13:30:30.904939,0,1,Syn
172.16.0.5,192.168.50.1,42273,42273,6,2018-12-01 13:30:30.905332,0,1,Syn
172.16.0.5,192.168.50.1,61463,22027,6,2018-12-01 13:30:30.905435,0,1,Syn
172.16.0.5,192.168.50.1,61464,55169,6,2018-12-01 13:30:30.905548,0,1,Syn
172.16.0.5,192.168.50.1,61465,58129,6,2018-12-01 13:30:30.905551,0,1,Syn
172.16.0.5,192.168.50.1,61466,31959,6,2018-12-01 13:30:30.905604,0,1,Syn
172.16.0.5,192.168.50.1,38820,38820,6,2018-12-01 13:30:30.905656,0,1,Syn
172.16.0.5,192.168.50.1,61467,27046,6,2018-12-01 13:30:30.905879,0,1,Syn
172.16.0.5,192.168.50.1,39686,39686,6,2018-12-01 13:30:30.905883,0,1,Syn
172.16.0.5,192.168.50.1,48443,48443,6,2018-12-01 13:30:30.905930,0,1,Syn
172.16.0.5,192.168.50.1,61468,23006,6,2018-12-01 13:30:30.906421,0,1,Syn
172.16.0.5,192.168.50.1,49959,49959,6,2018-12-01 13:30:30.906423,0,1,Syn
172.16.0.5,192.168.50.1,36927,36927,6,2018-12-01 13:30:30.906424,0,1,Syn
172.16.0.5,192.168.50.1,61469,44781,6,2018-12-01 13:30:30.906497,0,1,Syn
172.16.0.5,192.168.50.1,58808,58808,6,2018-12-01 13:30:30.907151,0,1,Syn
172.16.0.5,192.168.50.1,788,895,6,2018-12-01 13:30:30.907153,0,1,Syn
172.16.0.5,192.168.50.1,30393,30393,6,2018-12-01 13:30:30.907250,0,1,Syn
172.16.0.5,192.168.50.1,61470,12508,6,2018-12-01 13:30:30.907253,0,1,Syn
172.16.0.5,192.168.50.1,38697,38697,6,2018-12-01 13:30:30.907346,0,1,Syn
172.16.0.5,192.168.50.1,61471,2271,6,2018-12-01 13:30:30.907350,0,1,Syn
172.16.0.5,192.168.50.1,10197,10197,6,2018-12-01 13:30:30.907351,0,1,Syn
172.16.0.5,192.168.50.1,13232,13232,6,2018-12-01 13:30:30.907456,0,1,Syn
172.16.0.5,192.168.50.1,23749,23749,6,2018-12-01 13:30:30.907459,0,1,Syn
172.16.0.5,192.168.50.1,13602,13602,6,2018-12-01 13:30:30.907463,0,1,Syn
172.16.0.5,192.168.50.1,61472,38363,6,2018-12-01 13:30:30.907481,0,1,Syn
172.16.0.5,192.168.50.1,51718,51718,6,2018-12-01 13:30:30.907530,0,1,Syn
172.16.0.5,192.168.50.1,65052,4636,6,2018-12-01 13:30:30.907599,0,1,Syn
172.16.0.5,192.168.50.1,61473,61391,6,2018-12-01 13:30:30.907601,0,1,Syn
172.16.0.5,192.168.50.1,789,288,6,2018-12-01 13:30:30.907823,0,1,Syn
172.16.0.5,192.168.50.1,61474,7691,6,2018-12-01 13:30:30.907968,0,1,Syn
172.16.0.5,192.168.50.1,61475,59127,6,2018-12-01 13:30:30.908053,0,1,Syn
172.16.0.5,192.168.50.1,61476,4327,6,2018-12-01 13:30:30.908055,0,1,Syn
172.16.0.5,192.168.50.1,29377,29377,6,2018-12-01 13:30:30.908423,0,1,Syn
172.16.0.5,192.168.50.1,54126,54126,6,2018-12-01 13:30:30.908425,0,1,Syn
172.16.0.5,192.168.50.1,61477,1767,6,2018-12-01 13:30:30.908486,0,1,Syn
172.16.0.5,192.168.50.1,61478,10049,6,2018-12-01 13:30:30.908488,0,1,Syn
172.16.0.5,192.168.50.1,61479,25325,6,2018-12-01 13:30:30.908533,0,1,Syn
172.16.0.5,192.168.50.1,13343,13343,6,2018-12-01 13:30:30.908869,0,1,Syn
172.16.0.5,192.168.50.1,50558,50558,6,2018-12-01 13:30:30.908870,0,1,Syn
172.16.0.5,192.168.50.1,61480,29116,6,2018-12-01 13:30:30.908971,0,1,Syn
172.16.0.5,192.168.50.1,60163,60163,6,2018-12-01 13:30:30.908974,0,1,Syn
172.16.0.5,192.168.50.1,61481,19855,6,2018-12-01 13:30:30.909069,0,1,Syn
172.16.0.5,192.168.50.1,61482,15782,6,2018-12-01 13:30:30.909349,0,1,Syn
172.16.0.5,192.168.50.1,15840,15840,6,2018-12-01 13:30:30.909351,0,1,Syn
172.16.0.5,192.168.50.1,25836,25836,6,2018-12-01 13:30:30.909450,0,1,Syn
172.16.0.5,192.168.50.1,61483,21944,6,2018-12-01 13:30:30.909453,0,1,Syn
172.16.0.5,192.168.50.1,61484,18846,6,2018-12-01 13:30:30.909454,0,1,Syn
172.16.0.5,192.168.50.1,61485,59985,6,2018-12-01 13:30:30.909552,0,1,Syn
172.16.0.5,192.168.50.1,61486,42902,6,2018-12-01 13:30:30.909555,0,1,Syn
172.16.0.5,192.168.50.1,45855,45855,6,2018-12-01 13:30:30.909557,0,1,Syn
172.16.0.5,192.168.50.1,61487,24248,6,2018-12-01 13:30:30.909558,0,1,Syn
172.16.0.5,192.168.50.1,61488,49485,6,2018-12-01 13:30:30.909635,0,1,Syn
172.16.0.5,192.168.50.1,61489,27415,6,2018-12-01 13:30:30.909637,0,1,Syn
172.16.0.5,192.168.50.1,61490,41594,6,2018-12-01 13:30:30.909687,0,1,Syn
172.16.0.5,192.168.50.1,42437,42437,6,2018-12-01 13:30:30.909741,0,1,Syn
172.16.0.5,192.168.50.1,61491,3414,6,2018-12-01 13:30:30.909896,0,1,Syn
172.16.0.5,192.168.50.1,61492,61328,6,2018-12-01 13:30:30.910647,0,1,Syn
172.16.0.5,192.168.50.1,21033,21033,6,2018-12-01 13:30:30.910759,0,1,Syn
172.16.0.5,192.168.50.1,61493,21066,6,2018-12-01 13:30:30.910853,0,1,Syn
172.16.0.5,192.168.50.1,61494,1941,6,2018-12-01 13:30:30.910857,0,1,Syn
172.16.0.5,192.168.50.1,21202,21202,6,2018-12-01 13:30:30.910859,0,1,Syn
172.16.0.5,192.168.50.1,61495,11770,6,2018-12-01 13:30:30.910950,0,1,Syn
172.16.0.5,192.168.50.1,61496,59527,6,2018-12-01 13:30:30.910956,0,1,Syn
172.16.0.5,192.168.50.1,31166,31166,6,2018-12-01 13:30:30.911152,0,1,Syn
172.16.0.5,192.168.50.1,61497,43458,6,2018-12-01 13:30:30.911364,0,1,Syn
172.16.0.5,192.168.50.1,57410,61008,6,2018-12-01 13:30:30.911366,0,1,Syn
172.16.0.5,192.168.50.1,58400,58400,6,2018-12-01 13:30:30.911656,0,1,Syn
172.16.0.5,192.168.50.1,61498,58400,6,2018-12-01 13:30:30.911658,0,1,Syn
172.16.0.5,192.168.50.1,29902,29902,6,2018-12-01 13:30:30.911907,0,1,Syn
172.16.0.5,192.168.50.1,61499,29902,6,2018-12-01 13:30:30.911909,0,1,Syn
172.16.0.5,192.168.50.1,61500,33006,6,2018-12-01 13:30:30.912006,0,1,Syn
172.16.0.5,192.168.50.1,61501,33006,6,2018-12-01 13:30:30.912008,0,1,Syn
172.16.0.5,192.168.50.1,61502,2470,6,2018-12-01 13:30:30.912096,0,1,Syn
172.16.0.5,192.168.50.1,61503,2470,6,2018-12-01 13:30:30.912098,0,1,Syn
172.16.0.5,192.168.50.1,18633,18633,6,2018-12-01 13:30:30.912249,0,1,Syn
172.16.0.5,192.168.50.1,32909,32909,6,2018-12-01 13:30:30.912748,0,1,Syn
172.16.0.5,192.168.50.1,61504,8067,6,2018-12-01 13:30:30.912998,0,1,Syn
172.16.0.5,192.168.50.1,27726,27726,6,2018-12-01 13:30:30.913000,0,1,Syn
172.16.0.5,192.168.50.1,61505,57910,6,2018-12-01 13:30:30.913025,0,1,Syn
172.16.0.5,192.168.50.1,61506,54481,6,2018-12-01 13:30:30.913077,0,1,Syn
172.16.0.5,192.168.50.1,61507,11865,6,2018-12-01 13:30:30.913137,0,1,Syn
172.16.0.5,192.168.50.1,65188,65188,6,2018-12-01 13:30:30.913185,0,1,Syn
172.16.0.5,192.168.50.1,61508,57910,6,2018-12-01 13:30:30.913187,0,1,Syn
172.16.0.5,192.168.50.1,790,151,6,2018-12-01 13:30:30.913252,0,1,Syn
172.16.0.5,192.168.50.1,25413,25413,6,2018-12-01 13:30:30.913255,0,1,Syn
172.16.0.5,192.168.50.1,61509,25413,6,2018-12-01 13:30:30.913305,0,1,Syn
172.16.0.5,192.168.50.1,61510,44808,6,2018-12-01 13:30:30.913362,0,1,Syn
172.16.0.5,192.168.50.1,61511,36164,6,2018-12-01 13:30:30.913364,0,1,Syn
172.16.0.5,192.168.50.1,40103,40103,6,2018-12-01 13:30:30.913420,0,1,Syn
172.16.0.5,192.168.50.1,61512,25838,6,2018-12-01 13:30:30.913477,0,1,Syn
172.16.0.5,192.168.50.1,61513,8253,6,2018-12-01 13:30:30.913479,0,1,Syn
172.16.0.5,192.168.50.1,61514,27691,6,2018-12-01 13:30:30.913527,0,1,Syn
172.16.0.5,192.168.50.1,863,352,6,2018-12-01 13:30:30.913596,0,1,Syn
172.16.0.5,192.168.50.1,58032,58032,6,2018-12-01 13:30:30.913598,0,1,Syn
172.16.0.5,192.168.50.1,61515,45594,6,2018-12-01 13:30:30.913647,0,1,Syn
172.16.0.5,192.168.50.1,61516,30016,6,2018-12-01 13:30:30.913701,0,1,Syn
172.16.0.5,192.168.50.1,61517,30016,6,2018-12-01 13:30:30.913702,0,1,Syn
172.16.0.5,192.168.50.1,62039,1623,6,2018-12-01 13:30:30.913753,0,1,Syn
172.16.0.5,192.168.50.1,61518,8303,6,2018-12-01 13:30:30.913812,0,1,Syn
172.16.0.5,192.168.50.1,791,568,6,2018-12-01 13:30:30.914172,0,1,Syn
172.16.0.5,192.168.50.1,61519,60270,6,2018-12-01 13:30:30.914174,0,1,Syn
172.16.0.5,192.168.50.1,61520,1192,6,2018-12-01 13:30:30.915091,0,1,Syn
172.16.0.5,192.168.50.1,44796,44796,6,2018-12-01 13:30:30.915093,0,1,Syn
172.16.0.5,192.168.50.1,32149,32149,6,2018-12-01 13:30:30.915157,0,1,Syn
172.16.0.5,192.168.50.1,19402,19402,6,2018-12-01 13:30:30.915159,0,1,Syn
172.16.0.5,192.168.50.1,40865,40865,6,2018-12-01 13:30:30.915390,0,1,Syn
172.16.0.5,192.168.50.1,56266,56266,6,2018-12-01 13:30:30.915491,0,1,Syn
172.16.0.5,192.168.50.1,61521,49631,6,2018-12-01 13:30:30.915493,0,1,Syn
172.16.0.5,192.168.50.1,63877,63877,6,2018-12-01 13:30:30.915538,0,1,Syn
172.16.0.5,192.168.50.1,61522,42260,6,2018-12-01 13:30:30.915600,0,1,Syn
172.16.0.5,192.168.50.1,61523,4967,6,2018-12-01 13:30:30.915602,0,1,Syn
172.16.0.5,192.168.50.1,61524,31023,6,2018-12-01 13:30:30.915650,0,1,Syn
172.16.0.5,192.168.50.1,61525,58599,6,2018-12-01 13:30:30.915708,0,1,Syn
172.16.0.5,192.168.50.1,44490,44490,6,2018-12-01 13:30:30.915709,0,1,Syn
172.16.0.5,192.168.50.1,61526,59913,6,2018-12-01 13:30:30.915758,0,1,Syn
172.16.0.5,192.168.50.1,61527,59913,6,2018-12-01 13:30:30.915812,0,1,Syn
172.16.0.5,192.168.50.1,61528,42554,6,2018-12-01 13:30:30.915813,0,1,Syn
172.16.0.5,192.168.50.1,61529,28663,6,2018-12-01 13:30:30.915866,0,1,Syn
172.16.0.5,192.168.50.1,61530,10085,6,2018-12-01 13:30:30.916262,0,1,Syn
172.16.0.5,192.168.50.1,7006,7006,6,2018-12-01 13:30:30.916263,0,1,Syn
172.16.0.5,192.168.50.1,61531,3294,6,2018-12-01 13:30:30.916777,0,1,Syn
172.16.0.5,192.168.50.1,61532,29712,6,2018-12-01 13:30:30.916778,0,1,Syn
172.16.0.5,192.168.50.1,57577,52759,6,2018-12-01 13:30:30.916826,0,1,Syn
172.16.0.5,192.168.50.1,61533,11646,6,2018-12-01 13:30:30.916827,0,1,Syn
172.16.0.5,192.168.50.1,61534,53417,6,2018-12-01 13:30:30.917350,0,1,Syn
172.16.0.5,192.168.50.1,61535,63091,6,2018-12-01 13:30:30.917438,0,1,Syn
172.16.0.5,192.168.50.1,65036,4620,6,2018-12-01 13:30:30.917763,0,1,Syn
172.16.0.5,192.168.50.1,38455,38455,6,2018-12-01 13:30:30.917765,0,1,Syn
172.16.0.5,192.168.50.1,61536,4620,6,2018-12-01 13:30:30.917823,0,1,Syn
172.16.0.5,192.168.50.1,26348,26348,6,2018-12-01 13:30:30.917825,0,1,Syn
172.16.0.5,192.168.50.1,22803,22803,6,2018-12-01 13:30:30.917878,0,1,Syn
172.16.0.5,192.168.50.1,61537,12129,6,2018-12-01 13:30:30.917940,0,1,Syn
172.16.0.5,192.168.50.1,22635,22635,6,2018-12-01 13:30:30.917942,0,1,Syn
172.16.0.5,192.168.50.1,61538,22635,6,2018-12-01 13:30:30.917976,0,1,Syn
172.16.0.5,192.168.50.1,29908,29908,6,2018-12-01 13:30:30.918043,0,1,Syn
172.16.0.5,192.168.50.1,792,558,6,2018-12-01 13:30:30.918045,0,1,Syn
172.16.0.5,192.168.50.1,61539,36478,6,2018-12-01 13:30:30.918206,0,1,Syn
172.16.0.5,192.168.50.1,61540,42189,6,2018-12-01 13:30:30.918336,0,1,Syn
172.16.0.5,192.168.50.1,35785,35785,6,2018-12-01 13:30:30.918338,0,1,Syn
172.16.0.5,192.168.50.1,61541,42189,6,2018-12-01 13:30:30.918405,0,1,Syn
172.16.0.5,192.168.50.1,58518,58518,6,2018-12-01 13:30:30.918474,0,1,Syn
172.16.0.5,192.168.50.1,61542,41202,6,2018-12-01 13:30:30.918701,0,1,Syn
172.16.0.5,192.168.50.1,61543,52505,6,2018-12-01 13:30:30.918702,0,1,Syn
172.16.0.5,192.168.50.1,46608,35914,6,2018-12-01 13:30:30.918767,0,1,Syn
172.16.0.5,192.168.50.1,20766,20766,6,2018-12-01 13:30:30.918768,0,1,Syn
